PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,Alone,Title,Level
494,0,1,0.0,71.0,0,0,49.5042,1.0,1,1,0.0,A
495,0,3,0.0,21.0,0,0,8.05,0.0,1,1,0.0,F
496,0,3,0.0,26.0,0,0,14.4583,1.0,1,1,0.0,A
498,0,3,0.0,26.0,0,0,15.1,0.0,1,1,0.0,A
500,0,3,0.0,24.0,0,0,7.7958,0.0,1,1,0.0,F
501,0,3,0.0,17.0,0,0,8.6625,0.0,1,1,0.0,F
502,0,3,1.0,21.0,0,0,7.75,0.0,1,1,0.0,F
503,0,3,1.0,18.0,0,0,7.6292,0.0,1,1,0.0,F
504,0,3,1.0,37.0,0,0,9.5875,0.0,1,1,0.0,F
507,1,2,1.0,33.0,0,2,26.0,0.0,3,0,0.0,F
508,1,1,0.0,40.0,0,0,26.55,0.0,1,1,0.0,A
509,0,3,0.0,28.0,0,0,22.525,0.0,1,1,0.0,A
510,1,3,0.0,26.0,0,0,56.4958,0.0,1,1,0.0,A
511,1,3,0.0,29.0,0,0,7.75,0.0,1,1,0.0,F
512,0,3,0.0,26.0,0,0,8.05,0.0,1,1,0.0,A
514,1,1,1.0,54.0,1,0,59.4,1.0,2,0,0.0,A
515,0,3,0.0,24.0,0,0,7.4958,0.0,1,1,0.0,F
518,0,3,0.0,26.0,0,0,24.15,0.0,1,1,0.0,A
519,1,2,1.0,36.0,1,0,26.0,0.0,2,0,0.0,F
520,0,3,0.0,32.0,0,0,7.8958,0.0,1,1,0.0,F
522,0,3,0.0,22.0,0,0,7.8958,0.0,1,1,0.0,F
523,0,3,0.0,26.0,0,0,7.225,1.0,1,1,0.0,F
525,0,3,0.0,26.0,0,0,7.2292,1.0,1,1,0.0,F
526,0,3,0.0,40.5,0,0,7.75,0.0,1,1,0.0,F
527,1,2,1.0,50.0,0,0,10.5,0.0,1,1,0.0,A
529,0,3,0.0,39.0,0,0,7.925,0.0,1,1,0.0,F
530,0,2,0.0,23.0,2,1,11.5,0.0,4,0,0.0,A
531,1,2,1.0,2.0,1,1,26.0,0.0,3,0,0.0,F
532,0,3,0.0,26.0,0,0,7.2292,1.0,1,1,0.0,F
533,0,3,0.0,17.0,1,1,7.2292,1.0,3,0,0.0,A
534,1,3,1.0,31.0,0,2,22.3583,1.0,3,0,0.0,A
535,0,3,1.0,30.0,0,0,8.6625,0.0,1,1,0.0,A
536,1,2,1.0,7.0,0,2,26.25,0.0,3,0,0.0,F
538,1,1,1.0,30.0,0,0,106.425,1.0,1,1,0.0,C
539,0,3,0.0,26.0,0,0,14.5,0.0,1,1,0.0,A
542,0,3,1.0,9.0,4,2,31.275,0.0,7,0,0.0,A
543,0,3,1.0,11.0,4,2,31.275,0.0,7,0,0.0,A
544,1,2,0.0,32.0,1,0,26.0,0.0,2,0,0.0,F
546,0,1,0.0,64.0,0,0,26.0,0.0,1,1,0.0,E
547,1,2,1.0,19.0,1,0,26.0,0.0,2,0,0.0,F
548,1,2,0.0,31.0,0,0,13.8625,1.0,1,1,0.0,A
549,0,3,0.0,33.0,1,1,20.525,0.0,3,0,0.0,A
550,1,2,0.0,8.0,1,1,36.75,0.0,3,0,1.0,F
552,0,2,0.0,27.0,0,0,26.0,0.0,1,1,0.0,F
553,0,3,0.0,26.0,0,0,7.8292,0.0,1,1,0.0,F
554,1,3,0.0,22.0,0,0,7.225,1.0,1,1,0.0,F
555,1,3,1.0,22.0,0,0,7.775,0.0,1,1,0.0,F
556,0,1,0.0,62.0,0,0,26.55,0.0,1,1,0.0,A
558,0,1,0.0,40.0,0,0,227.525,1.0,1,1,0.0,C
560,1,3,1.0,36.0,1,0,17.4,0.0,2,0,0.0,A
561,0,3,0.0,26.0,0,0,7.75,0.0,1,1,0.0,F
562,0,3,0.0,40.0,0,0,7.8958,0.0,1,1,0.0,F
563,0,2,0.0,28.0,0,0,13.5,0.0,1,1,0.0,A
564,0,3,0.0,26.0,0,0,8.05,0.0,1,1,0.0,A
565,0,3,1.0,18.0,0,0,8.05,0.0,1,1,0.0,A
566,0,3,0.0,24.0,2,0,24.15,0.0,3,0,0.0,A
567,0,3,0.0,19.0,0,0,7.8958,0.0,1,1,0.0,F
568,0,3,1.0,29.0,0,4,21.075,0.0,5,0,0.0,A
569,0,3,0.0,26.0,0,0,7.2292,1.0,1,1,0.0,F
570,1,3,0.0,32.0,0,0,7.8542,0.0,1,1,0.0,A
571,1,2,0.0,62.0,0,0,10.5,0.0,1,1,0.0,A
574,1,3,1.0,18.0,0,0,7.75,0.0,1,1,0.0,F
575,0,3,0.0,16.0,0,0,8.05,0.0,1,1,0.0,F
576,0,3,0.0,19.0,0,0,14.5,0.0,1,1,0.0,A
577,1,2,1.0,34.0,0,0,13.0,0.0,1,1,0.0,F
579,0,3,1.0,31.0,1,0,14.4583,1.0,2,0,0.0,A
580,1,3,0.0,32.0,0,0,7.925,0.0,1,1,0.0,E
581,1,2,1.0,25.0,1,1,30.0,0.0,3,0,0.0,F
583,0,2,0.0,54.0,0,0,26.0,0.0,1,1,0.0,F
585,0,3,0.0,26.0,0,0,8.7125,1.0,1,1,0.0,A
587,0,2,0.0,47.0,0,0,15.0,0.0,1,1,0.0,A
589,0,3,0.0,22.0,0,0,8.05,0.0,1,1,0.0,A
590,0,3,0.0,26.0,0,0,8.05,0.0,1,1,0.0,A
591,0,3,0.0,35.0,0,0,7.125,0.0,1,1,0.0,F
593,0,3,0.0,47.0,0,0,7.25,0.0,1,1,0.0,F
594,0,3,1.0,18.0,0,2,7.75,0.0,3,0,0.0,F
595,0,2,0.0,37.0,1,0,26.0,0.0,2,0,0.0,F
596,0,3,0.0,36.0,1,1,24.15,0.0,3,0,0.0,A
597,1,2,1.0,24.0,0,0,33.0,0.0,1,1,0.0,F
598,0,3,0.0,49.0,0,0,7.8958,0.0,1,1,0.0,F
599,0,3,0.0,26.0,0,0,7.225,1.0,1,1,0.0,F
601,1,2,1.0,24.0,2,1,27.0,0.0,4,0,0.0,F
602,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
603,0,1,0.0,40.0,0,0,42.4,0.0,1,1,0.0,A
604,0,3,0.0,44.0,0,0,8.05,0.0,1,1,0.0,F
605,1,1,0.0,35.0,0,0,26.55,1.0,1,1,0.0,A
606,0,3,0.0,36.0,1,0,15.55,0.0,2,0,0.0,A
607,0,3,0.0,30.0,0,0,7.8958,0.0,1,1,0.0,F
608,1,1,0.0,27.0,0,0,30.5,0.0,1,1,0.0,D
609,1,2,1.0,22.0,1,2,41.5792,1.0,4,0,0.0,A
611,0,3,1.0,39.0,1,5,31.275,0.0,7,0,0.0,F
612,0,3,0.0,26.0,0,0,7.05,0.0,1,1,0.0,F
613,1,3,1.0,18.0,1,0,15.5,0.0,2,0,0.0,A
614,0,3,0.0,26.0,0,0,7.75,0.0,1,1,0.0,F
615,0,3,0.0,35.0,0,0,8.05,0.0,1,1,0.0,F
616,1,2,1.0,24.0,1,2,65.0,0.0,4,0,0.0,A
617,0,3,0.0,34.0,1,1,14.4,0.0,3,0,0.0,A
618,0,3,1.0,26.0,1,0,16.1,0.0,2,0,0.0,A
620,0,2,0.0,26.0,0,0,10.5,0.0,1,1,0.0,A
621,0,3,0.0,27.0,1,0,14.4542,1.0,2,0,0.0,A
623,1,3,0.0,20.0,1,1,15.7417,1.0,3,0,0.0,A
624,0,3,0.0,21.0,0,0,7.8542,0.0,1,1,0.0,F
625,0,3,0.0,21.0,0,0,16.1,0.0,1,1,0.0,A
627,0,2,0.0,57.0,0,0,12.35,0.0,1,1,0.0,A
629,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
630,0,3,0.0,26.0,0,0,7.7333,0.0,1,1,0.0,F
632,0,3,0.0,51.0,0,0,7.0542,0.0,1,1,0.0,F
634,0,1,0.0,40.0,0,0,49.5042,0.0,1,1,0.0,A
635,0,3,1.0,9.0,3,2,27.9,0.0,6,0,0.0,A
636,1,2,1.0,28.0,0,0,13.0,0.0,1,1,0.0,A
637,0,3,0.0,32.0,0,0,7.925,0.0,1,1,0.0,A
638,0,2,0.0,31.0,1,1,26.25,0.0,3,0,0.0,F
639,0,3,1.0,41.0,0,5,39.6875,0.0,6,0,0.0,F
640,0,3,0.0,26.0,1,0,16.1,0.0,2,0,0.0,A
641,0,3,0.0,20.0,0,0,7.8542,0.0,1,1,0.0,F
643,0,3,1.0,2.0,3,2,27.9,0.0,6,0,0.0,A
644,1,3,0.0,26.0,0,0,56.4958,0.0,1,1,0.0,A
645,1,3,1.0,0.75,2,1,19.2583,1.0,4,0,0.0,A
647,0,3,0.0,19.0,0,0,7.8958,0.0,1,1,0.0,F
649,0,3,0.0,26.0,0,0,7.55,0.0,1,1,0.0,F
650,1,3,1.0,23.0,0,0,7.55,0.0,1,1,0.0,F
651,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
652,1,2,1.0,18.0,0,1,23.0,0.0,2,0,0.0,F
653,0,3,0.0,21.0,0,0,8.4333,0.0,1,1,0.0,F
654,1,3,1.0,18.0,0,0,7.8292,0.0,1,1,0.0,F
655,0,3,1.0,18.0,0,0,6.75,0.0,1,1,0.0,F
656,0,2,0.0,24.0,2,0,73.5,0.0,3,0,0.0,A
657,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
658,0,3,1.0,32.0,1,1,15.5,0.0,3,0,0.0,A
659,0,2,0.0,23.0,0,0,13.0,0.0,1,1,0.0,A
661,1,1,0.0,50.0,2,0,133.65,0.0,3,0,0.0,A
662,0,3,0.0,40.0,0,0,7.225,1.0,1,1,0.0,F
664,0,3,0.0,36.0,0,0,7.4958,0.0,1,1,0.0,F
665,1,3,0.0,20.0,1,0,7.925,0.0,2,0,0.0,A
666,0,2,0.0,32.0,2,0,73.5,0.0,3,0,0.0,A
667,0,2,0.0,25.0,0,0,13.0,0.0,1,1,0.0,A
668,0,3,0.0,26.0,0,0,7.775,0.0,1,1,0.0,F
669,0,3,0.0,43.0,0,0,8.05,0.0,1,1,0.0,F
671,1,2,1.0,40.0,1,1,39.0,0.0,3,0,0.0,F
673,0,2,0.0,70.0,0,0,10.5,0.0,1,1,0.0,A
674,1,2,0.0,31.0,0,0,13.0,0.0,1,1,0.0,E
675,0,2,0.0,31.0,0,0,13.0,0.0,1,1,0.0,A
676,0,3,0.0,18.0,0,0,7.775,0.0,1,1,0.0,F
677,0,3,0.0,24.5,0,0,8.05,0.0,1,1,0.0,A
678,1,3,1.0,18.0,0,0,9.8417,0.0,1,1,0.0,E
679,0,3,1.0,43.0,1,6,46.9,0.0,8,0,0.0,F
681,0,3,1.0,18.0,0,0,8.1375,0.0,1,1,0.0,A
683,0,3,0.0,20.0,0,0,9.225,0.0,1,1,0.0,A
684,0,3,0.0,14.0,5,2,46.9,0.0,8,0,0.0,F
685,0,2,0.0,60.0,1,1,39.0,0.0,3,0,0.0,F
686,0,2,0.0,25.0,1,2,41.5792,1.0,4,0,0.0,A
687,0,3,0.0,14.0,4,1,39.6875,0.0,6,0,0.0,F
688,0,3,0.0,19.0,0,0,10.1708,0.0,1,1,0.0,A
689,0,3,0.0,18.0,0,0,7.7958,0.0,1,1,0.0,F
692,1,3,1.0,4.0,0,1,13.4167,1.0,2,0,0.0,A
693,1,3,0.0,26.0,0,0,56.4958,0.0,1,1,0.0,A
694,0,3,0.0,25.0,0,0,7.225,1.0,1,1,0.0,F
695,0,1,0.0,60.0,0,0,26.55,0.0,1,1,0.0,A
696,0,2,0.0,52.0,0,0,13.5,0.0,1,1,0.0,A
697,0,3,0.0,44.0,0,0,8.05,0.0,1,1,0.0,F
698,1,3,1.0,18.0,0,0,7.7333,0.0,1,1,0.0,F
703,0,3,1.0,18.0,0,1,14.4542,1.0,2,0,0.0,A
704,0,3,0.0,25.0,0,0,7.7417,0.0,1,1,0.0,F
705,0,3,0.0,26.0,1,0,7.8542,0.0,2,0,0.0,F
706,0,2,0.0,39.0,0,0,26.0,0.0,1,1,0.0,F
707,1,2,1.0,45.0,0,0,13.5,0.0,1,1,0.0,A
709,1,1,1.0,22.0,0,0,151.55,0.0,1,1,0.0,A
710,1,3,0.0,4.0,1,1,15.2458,1.0,3,0,1.0,A
714,0,3,0.0,29.0,0,0,9.4833,0.0,1,1,0.0,E
715,0,2,0.0,52.0,0,0,13.0,0.0,1,1,0.0,A
719,0,3,0.0,26.0,0,0,15.5,0.0,1,1,0.0,A
720,0,3,0.0,33.0,0,0,7.775,0.0,1,1,0.0,F
721,1,2,1.0,6.0,0,1,33.0,0.0,2,0,0.0,A
722,0,3,0.0,17.0,1,0,7.0542,0.0,2,0,0.0,F
723,0,2,0.0,34.0,0,0,13.0,0.0,1,1,0.0,A
724,0,2,0.0,50.0,0,0,13.0,0.0,1,1,0.0,A
726,0,3,0.0,20.0,0,0,8.6625,0.0,1,1,0.0,A
727,1,2,1.0,30.0,3,0,21.0,0.0,4,0,0.0,E
728,1,3,1.0,18.0,0,0,7.7375,0.0,1,1,0.0,F
729,0,2,0.0,25.0,1,0,26.0,0.0,2,0,0.0,F
730,0,3,1.0,25.0,1,0,7.925,0.0,2,0,0.0,A
732,0,3,0.0,11.0,0,0,18.7875,1.0,1,1,0.0,A
733,0,2,0.0,31.0,0,0,13.0,0.0,1,1,0.0,A
734,0,2,0.0,23.0,0,0,13.0,0.0,1,1,0.0,A
735,0,2,0.0,23.0,0,0,13.0,0.0,1,1,0.0,E
736,0,3,0.0,28.5,0,0,16.1,0.0,1,1,0.0,A
737,0,3,1.0,48.0,1,3,34.375,0.0,5,0,0.0,A
739,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,A
740,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,A
744,0,3,0.0,24.0,1,0,16.1,0.0,2,0,0.0,A
745,1,3,0.0,31.0,0,0,7.925,0.0,1,1,0.0,E
747,0,3,0.0,16.0,1,1,20.25,0.0,3,0,0.0,A
748,1,2,1.0,30.0,0,0,13.0,0.0,1,1,0.0,E
750,0,3,0.0,31.0,0,0,7.75,0.0,1,1,0.0,F
751,1,2,1.0,4.0,1,1,23.0,0.0,3,0,0.0,E
753,0,3,0.0,33.0,0,0,9.5,0.0,1,1,0.0,E
754,0,3,0.0,23.0,0,0,7.8958,0.0,1,1,0.0,A
755,1,2,1.0,48.0,1,2,65.0,0.0,4,0,0.0,A
756,1,2,0.0,0.67,1,1,14.5,0.0,3,0,1.0,E
757,0,3,0.0,28.0,0,0,7.7958,0.0,1,1,0.0,F
758,0,2,0.0,18.0,0,0,11.5,0.0,1,1,0.0,E
759,0,3,0.0,34.0,0,0,8.05,0.0,1,1,0.0,A
761,0,3,0.0,26.0,0,0,14.5,0.0,1,1,0.0,A
762,0,3,0.0,41.0,0,0,7.125,0.0,1,1,0.0,F
763,1,3,0.0,20.0,0,0,7.2292,1.0,1,1,0.0,F
765,0,3,0.0,16.0,0,0,7.775,0.0,1,1,0.0,F
767,0,1,0.0,49.0,0,0,39.6,1.0,1,1,0.0,A
768,0,3,1.0,30.5,0,0,7.75,0.0,1,1,0.0,F
769,0,3,0.0,26.0,1,0,24.15,0.0,2,0,0.0,A
770,0,3,0.0,32.0,0,0,8.3625,0.0,1,1,0.0,E
771,0,3,0.0,24.0,0,0,9.5,0.0,1,1,0.0,E
772,0,3,0.0,48.0,0,0,7.8542,0.0,1,1,0.0,A
774,0,3,0.0,26.0,0,0,7.225,1.0,1,1,0.0,A
775,1,2,1.0,54.0,1,3,23.0,0.0,5,0,0.0,E
776,0,3,0.0,18.0,0,0,7.75,0.0,1,1,0.0,F
778,1,3,1.0,5.0,0,0,12.475,0.0,1,1,0.0,E
779,0,3,0.0,26.0,0,0,7.7375,0.0,1,1,0.0,F
781,1,3,1.0,13.0,0,0,7.2292,1.0,1,1,0.0,F
784,0,3,0.0,26.0,1,2,23.45,0.0,4,0,0.0,A
785,0,3,0.0,25.0,0,0,7.05,0.0,1,1,0.0,F
786,0,3,0.0,25.0,0,0,7.25,0.0,1,1,0.0,F
787,1,3,1.0,18.0,0,0,7.4958,0.0,1,1,0.0,F
788,0,3,0.0,8.0,4,1,29.125,0.0,6,0,1.0,A
789,1,3,0.0,1.0,1,2,20.575,0.0,4,0,1.0,A
791,0,3,0.0,26.0,0,0,7.75,0.0,1,1,0.0,F
792,0,2,0.0,16.0,0,0,26.0,0.0,1,1,0.0,A
793,0,3,1.0,18.0,8,2,69.55,0.0,11,0,0.0,A
794,0,1,0.0,40.0,0,0,30.6958,1.0,1,1,0.0,A
795,0,3,0.0,25.0,0,0,7.8958,0.0,1,1,0.0,A
796,0,2,0.0,39.0,0,0,13.0,0.0,1,1,0.0,A
798,1,3,1.0,31.0,0,0,8.6833,0.0,1,1,0.0,E
799,0,3,0.0,30.0,0,0,7.2292,1.0,1,1,0.0,A
800,0,3,1.0,30.0,1,1,24.15,0.0,3,0,0.0,A
801,0,2,0.0,34.0,0,0,13.0,0.0,1,1,0.0,A
802,1,2,1.0,31.0,1,1,26.25,0.0,3,0,0.0,E
804,1,3,0.0,0.42,0,1,8.5167,1.0,2,0,1.0,A
805,1,3,0.0,27.0,0,0,6.975,0.0,1,1,0.0,F
806,0,3,0.0,31.0,0,0,7.775,0.0,1,1,0.0,F
808,0,3,1.0,18.0,0,0,7.775,0.0,1,1,0.0,F
809,0,2,0.0,39.0,0,0,13.0,0.0,1,1,0.0,A
811,0,3,0.0,26.0,0,0,7.8875,0.0,1,1,0.0,A
812,0,3,0.0,39.0,0,0,24.15,0.0,1,1,0.0,A
813,0,2,0.0,35.0,0,0,10.5,0.0,1,1,0.0,A
814,0,3,1.0,6.0,4,2,31.275,0.0,7,0,0.0,A
815,0,3,0.0,30.5,0,0,8.05,0.0,1,1,0.0,A
817,0,3,1.0,23.0,0,0,7.925,0.0,1,1,0.0,A
818,0,2,0.0,31.0,1,1,37.0042,1.0,3,0,0.0,A
819,0,3,0.0,43.0,0,0,6.45,0.0,1,1,0.0,F
820,0,3,0.0,10.0,3,2,27.9,0.0,6,0,1.0,A
822,1,3,0.0,27.0,0,0,8.6625,0.0,1,1,0.0,E
823,0,1,0.0,38.0,0,0,35.5,0.0,1,1,0.0,A
825,0,3,0.0,2.0,4,1,39.6875,0.0,6,0,1.0,A
826,0,3,0.0,26.0,0,0,6.95,0.0,1,1,0.0,F
827,0,3,0.0,26.0,0,0,56.4958,0.0,1,1,0.0,A
828,1,2,0.0,1.0,0,2,37.0042,1.0,3,0,1.0,A
829,1,3,0.0,26.0,0,0,7.75,0.0,1,1,0.0,F
831,1,3,1.0,15.0,1,0,14.4542,1.0,2,0,0.0,A
832,1,2,0.0,0.83,1,1,18.75,0.0,3,0,1.0,A
833,0,3,0.0,26.0,0,0,7.2292,1.0,1,1,0.0,A
834,0,3,0.0,23.0,0,0,7.8542,0.0,1,1,0.0,A
835,0,3,0.0,18.0,0,0,8.3,0.0,1,1,0.0,A
837,0,3,0.0,21.0,0,0,8.6625,0.0,1,1,0.0,A
838,0,3,0.0,26.0,0,0,8.05,0.0,1,1,0.0,A
839,1,3,0.0,32.0,0,0,56.4958,0.0,1,1,0.0,E
841,0,3,0.0,20.0,0,0,7.925,0.0,1,1,0.0,A
842,0,2,0.0,16.0,0,0,10.5,0.0,1,1,0.0,A
843,1,1,1.0,30.0,0,0,31.0,1.0,1,1,0.0,C
844,0,3,0.0,34.5,0,0,6.4375,1.0,1,1,0.0,A
845,0,3,0.0,17.0,0,0,8.6625,0.0,1,1,0.0,A
846,0,3,0.0,42.0,0,0,7.55,0.0,1,1,0.0,F
847,0,3,0.0,26.0,8,2,69.55,0.0,11,0,0.0,A
848,0,3,0.0,35.0,0,0,7.8958,1.0,1,1,0.0,A
849,0,2,0.0,28.0,0,1,33.0,0.0,2,0,0.0,A
851,0,3,0.0,4.0,4,2,31.275,0.0,7,0,1.0,A
852,0,3,0.0,74.0,0,0,7.775,0.0,1,1,0.0,F
853,0,3,1.0,9.0,1,1,15.2458,1.0,3,0,0.0,A
855,0,2,1.0,44.0,1,0,26.0,0.0,2,0,0.0,A
856,1,3,1.0,18.0,0,1,9.35,0.0,2,0,0.0,A
857,1,1,1.0,45.0,1,1,164.8667,0.0,3,0,0.0,C
859,1,3,1.0,24.0,0,3,19.2583,1.0,4,0,0.0,A
860,0,3,0.0,26.0,0,0,7.2292,1.0,1,1,0.0,A
861,0,3,0.0,41.0,2,0,14.1083,0.0,3,0,0.0,A
862,0,2,0.0,21.0,1,0,11.5,0.0,2,0,0.0,A
864,0,3,1.0,18.0,8,2,69.55,0.0,11,0,0.0,A
865,0,2,0.0,24.0,0,0,13.0,0.0,1,1,0.0,A
866,1,2,1.0,42.0,0,0,13.0,0.0,1,1,0.0,A
867,1,2,1.0,27.0,1,0,13.8583,1.0,2,0,0.0,A
869,0,3,0.0,26.0,0,0,9.5,0.0,1,1,0.0,A
870,1,3,0.0,4.0,1,1,11.1333,0.0,3,0,1.0,A
871,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,A
874,0,3,0.0,47.0,0,0,9.0,0.0,1,1,0.0,A
875,1,2,1.0,28.0,1,0,24.0,1.0,2,0,0.0,A
876,1,3,1.0,15.0,0,0,7.225,1.0,1,1,0.0,F
877,0,3,0.0,20.0,0,0,9.8458,0.0,1,1,0.0,A
878,0,3,0.0,19.0,0,0,7.8958,0.0,1,1,0.0,F
879,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,A
881,1,2,1.0,25.0,0,1,26.0,0.0,2,0,0.0,E
882,0,3,0.0,33.0,0,0,7.8958,0.0,1,1,0.0,A
883,0,3,1.0,22.0,0,0,10.5167,0.0,1,1,0.0,A
884,0,2,0.0,28.0,0,0,10.5,0.0,1,1,0.0,A
885,0,3,0.0,25.0,0,0,7.05,0.0,1,1,0.0,F
886,0,3,1.0,39.0,0,5,29.125,0.0,6,0,0.0,A
887,0,2,0.0,27.0,0,0,13.0,0.0,1,1,0.0,A
889,0,3,1.0,18.0,1,2,23.45,0.0,4,0,0.0,A
891,0,3,0.0,32.0,0,0,7.75,0.0,1,1,0.0,F
