PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,Alone,Title,Level
383,0,3,0.0,32.0,0,0,7.925,0.0,1,1,0.0,F
384,1,1,1.0,35.0,1,0,52.0,0.0,2,0,0.0,A
385,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
386,0,2,0.0,18.0,0,0,73.5,0.0,1,1,0.0,F
387,0,3,0.0,1.0,5,2,46.9,0.0,8,0,1.0,F
388,1,2,1.0,36.0,0,0,13.0,0.0,1,1,0.0,D
389,0,3,0.0,26.0,0,0,7.7292,0.0,1,1,0.0,F
390,1,2,1.0,17.0,0,0,12.0,1.0,1,1,0.0,A
391,1,1,0.0,36.0,1,2,120.0,0.0,4,0,0.0,B
392,1,3,0.0,21.0,0,0,7.7958,0.0,1,1,0.0,F
393,0,3,0.0,28.0,2,0,7.925,0.0,3,0,0.0,A
394,1,1,1.0,23.0,1,0,113.275,1.0,2,0,0.0,D
395,1,3,1.0,24.0,0,2,16.7,0.0,3,0,0.0,G
396,0,3,0.0,22.0,0,0,7.7958,0.0,1,1,0.0,F
397,0,3,1.0,31.0,0,0,7.8542,0.0,1,1,0.0,F
398,0,2,0.0,46.0,0,0,26.0,0.0,1,1,0.0,A
399,0,2,0.0,23.0,0,0,10.5,0.0,1,1,0.0,F
400,1,2,1.0,28.0,0,0,12.65,0.0,1,1,0.0,E
401,1,3,0.0,39.0,0,0,7.925,0.0,1,1,0.0,A
402,0,3,0.0,26.0,0,0,8.05,0.0,1,1,0.0,F
403,0,3,1.0,21.0,1,0,9.825,0.0,2,0,0.0,A
404,0,3,0.0,28.0,1,0,15.85,0.0,2,0,0.0,G
405,0,3,1.0,20.0,0,0,8.6625,0.0,1,1,0.0,A
406,0,2,0.0,34.0,1,0,21.0,0.0,2,0,0.0,A
407,0,3,0.0,51.0,0,0,7.75,0.0,1,1,0.0,F
408,1,2,0.0,3.0,1,1,18.75,0.0,3,0,1.0,A
409,0,3,0.0,21.0,0,0,7.775,0.0,1,1,0.0,F
410,0,3,1.0,18.0,3,1,25.4667,0.0,5,0,0.0,F
411,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
412,0,3,0.0,26.0,0,0,6.8583,0.0,1,1,0.0,F
413,1,1,1.0,33.0,1,0,90.0,0.0,2,0,0.0,C
414,0,2,0.0,31.0,0,0,13.0,0.0,1,1,0.0,A
415,1,3,0.0,44.0,0,0,7.925,0.0,1,1,0.0,A
416,0,3,1.0,31.0,0,0,8.05,0.0,1,1,0.0,A
417,1,2,1.0,34.0,1,1,32.5,0.0,3,0,0.0,A
418,1,2,1.0,18.0,0,2,13.0,0.0,3,0,0.0,A
419,0,2,0.0,30.0,0,0,13.0,0.0,1,1,0.0,A
420,0,3,1.0,10.0,0,2,24.15,0.0,3,0,0.0,F
421,0,3,0.0,26.0,0,0,7.8958,1.0,1,1,0.0,F
422,0,3,0.0,21.0,0,0,7.7333,0.0,1,1,0.0,F
423,0,3,0.0,29.0,0,0,7.875,0.0,1,1,0.0,F
424,0,3,1.0,28.0,1,1,14.4,0.0,3,0,0.0,G
425,0,3,0.0,18.0,1,1,20.2125,0.0,3,0,0.0,F
426,0,3,0.0,26.0,0,0,7.25,0.0,1,1,0.0,F
427,1,2,1.0,28.0,1,0,26.0,0.0,2,0,0.0,A
428,1,2,1.0,19.0,0,0,26.0,0.0,1,1,0.0,F
429,0,3,0.0,26.0,0,0,7.75,0.0,1,1,0.0,F
430,1,3,0.0,32.0,0,0,8.05,0.0,1,1,0.0,E
431,1,1,0.0,28.0,0,0,26.55,0.0,1,1,0.0,C
432,1,3,1.0,31.0,1,0,16.1,0.0,2,0,0.0,G
433,1,2,1.0,42.0,1,0,26.0,0.0,2,0,0.0,A
434,0,3,0.0,17.0,0,0,7.125,0.0,1,1,0.0,F
435,0,1,0.0,50.0,1,0,55.9,0.0,2,0,0.0,E
436,1,1,1.0,14.0,1,2,120.0,0.0,4,0,0.0,B
437,0,3,1.0,21.0,2,2,34.375,0.0,5,0,0.0,A
438,1,2,1.0,24.0,2,3,18.75,0.0,6,0,0.0,A
439,0,1,0.0,64.0,1,4,263.0,0.0,6,0,0.0,C
440,0,2,0.0,31.0,0,0,10.5,0.0,1,1,0.0,A
441,1,2,1.0,45.0,1,1,26.25,0.0,3,0,0.0,A
442,0,3,0.0,20.0,0,0,9.5,0.0,1,1,0.0,A
443,0,3,0.0,25.0,1,0,7.775,0.0,2,0,0.0,F
444,1,2,1.0,28.0,0,0,13.0,0.0,1,1,0.0,A
445,1,3,0.0,26.0,0,0,8.1125,0.0,1,1,0.0,A
446,1,1,0.0,4.0,0,2,81.8583,0.0,3,0,1.0,A
447,1,2,1.0,13.0,0,1,19.5,0.0,2,0,0.0,A
448,1,1,0.0,34.0,0,0,26.55,0.0,1,1,0.0,C
449,1,3,1.0,5.0,2,1,19.2583,1.0,4,0,0.0,G
450,1,1,0.0,52.0,0,0,30.5,0.0,1,1,0.0,C
451,0,2,0.0,36.0,1,2,27.75,0.0,4,0,0.0,A
452,0,3,0.0,26.0,1,0,19.9667,0.0,2,0,0.0,F
453,0,1,0.0,30.0,0,0,27.75,1.0,1,1,0.0,C
454,1,1,0.0,49.0,1,0,89.1042,1.0,2,0,0.0,C
455,0,3,0.0,26.0,0,0,8.05,0.0,1,1,0.0,F
456,1,3,0.0,29.0,0,0,7.8958,1.0,1,1,0.0,A
457,0,1,0.0,65.0,0,0,26.55,0.0,1,1,0.0,E
458,1,1,1.0,40.0,1,0,51.8625,0.0,2,0,0.0,D
459,1,2,1.0,50.0,0,0,10.5,0.0,1,1,0.0,A
460,0,3,0.0,26.0,0,0,7.75,0.0,1,1,0.0,F
461,1,1,0.0,48.0,0,0,26.55,0.0,1,1,0.0,E
462,0,3,0.0,34.0,0,0,8.05,0.0,1,1,0.0,F
463,0,1,0.0,47.0,0,0,38.5,0.0,1,1,0.0,E
464,0,2,0.0,48.0,0,0,13.0,0.0,1,1,0.0,A
465,0,3,0.0,26.0,0,0,8.05,0.0,1,1,0.0,F
466,0,3,0.0,38.0,0,0,7.05,0.0,1,1,0.0,F
467,0,2,0.0,31.0,0,0,13.0,0.0,1,1,0.0,A
468,0,1,0.0,56.0,0,0,26.55,0.0,1,1,0.0,E
469,0,3,0.0,26.0,0,0,7.725,0.0,1,1,0.0,F
470,1,3,1.0,0.75,2,1,19.2583,1.0,4,0,0.0,G
471,0,3,0.0,26.0,0,0,7.25,0.0,1,1,0.0,F
472,0,3,0.0,38.0,0,0,8.6625,0.0,1,1,0.0,F
473,1,2,1.0,33.0,1,2,27.75,0.0,4,0,0.0,A
474,1,2,1.0,23.0,0,0,13.7917,1.0,1,1,0.0,D
475,0,3,1.0,22.0,0,0,9.8375,0.0,1,1,0.0,A
476,0,1,0.0,40.0,0,0,52.0,0.0,1,1,0.0,A
477,0,2,0.0,34.0,1,0,21.0,0.0,2,0,0.0,A
478,0,3,0.0,29.0,1,0,7.0458,0.0,2,0,0.0,F
479,0,3,0.0,22.0,0,0,7.5208,0.0,1,1,0.0,F
480,1,3,1.0,2.0,0,1,12.2875,0.0,2,0,0.0,G
481,0,3,0.0,9.0,5,2,46.9,0.0,8,0,1.0,F
482,0,2,0.0,31.0,0,0,13.0,0.0,1,1,0.0,A
483,0,3,0.0,50.0,0,0,8.05,0.0,1,1,0.0,A
484,1,3,1.0,63.0,0,0,9.5875,0.0,1,1,0.0,A
485,1,1,0.0,25.0,1,0,91.0792,1.0,2,0,0.0,B
486,0,3,1.0,18.0,3,1,25.4667,0.0,5,0,0.0,F
487,1,1,1.0,35.0,1,0,90.0,0.0,2,0,0.0,C
488,0,1,0.0,58.0,0,0,29.7,1.0,1,1,0.0,B
489,0,3,0.0,30.0,0,0,8.05,0.0,1,1,0.0,F
490,1,3,0.0,9.0,1,1,15.9,0.0,3,0,1.0,G
491,0,3,0.0,26.0,1,0,19.9667,0.0,2,0,0.0,F
492,0,3,0.0,21.0,0,0,7.25,0.0,1,1,0.0,F
493,0,1,0.0,55.0,0,0,30.5,0.0,1,1,0.0,C
494,0,1,0.0,71.0,0,0,49.5042,1.0,1,1,0.0,A
495,0,3,0.0,21.0,0,0,8.05,0.0,1,1,0.0,F
496,0,3,0.0,26.0,0,0,14.4583,1.0,1,1,0.0,A
497,1,1,1.0,54.0,1,0,78.2667,1.0,2,0,0.0,D
498,0,3,0.0,26.0,0,0,15.1,0.0,1,1,0.0,A
499,0,1,1.0,25.0,1,2,151.55,0.0,4,0,0.0,C
500,0,3,0.0,24.0,0,0,7.7958,0.0,1,1,0.0,F
501,0,3,0.0,17.0,0,0,8.6625,0.0,1,1,0.0,F
502,0,3,1.0,21.0,0,0,7.75,0.0,1,1,0.0,F
503,0,3,1.0,18.0,0,0,7.6292,0.0,1,1,0.0,F
504,0,3,1.0,37.0,0,0,9.5875,0.0,1,1,0.0,A
505,1,1,1.0,16.0,0,0,86.5,0.0,1,1,0.0,B
506,0,1,0.0,18.0,1,0,108.9,1.0,2,0,0.0,C
507,1,2,1.0,33.0,0,2,26.0,0.0,3,0,0.0,A
508,1,1,0.0,40.0,0,0,26.55,0.0,1,1,0.0,A
509,0,3,0.0,28.0,0,0,22.525,0.0,1,1,0.0,F
510,1,3,0.0,26.0,0,0,56.4958,0.0,1,1,0.0,A
511,1,3,0.0,29.0,0,0,7.75,0.0,1,1,0.0,F
512,0,3,0.0,26.0,0,0,8.05,0.0,1,1,0.0,F
513,1,1,0.0,36.0,0,0,26.2875,0.0,1,1,0.0,E
514,1,1,1.0,54.0,1,0,59.4,1.0,2,0,0.0,A
515,0,3,0.0,24.0,0,0,7.4958,0.0,1,1,0.0,F
516,0,1,0.0,47.0,0,0,34.0208,0.0,1,1,0.0,D
517,1,2,1.0,34.0,0,0,10.5,0.0,1,1,0.0,F
518,0,3,0.0,26.0,0,0,24.15,0.0,1,1,0.0,F
519,1,2,1.0,36.0,1,0,26.0,0.0,2,0,0.0,A
520,0,3,0.0,32.0,0,0,7.8958,0.0,1,1,0.0,F
521,1,1,1.0,30.0,0,0,93.5,0.0,1,1,0.0,B
522,0,3,0.0,22.0,0,0,7.8958,0.0,1,1,0.0,F
523,0,3,0.0,26.0,0,0,7.225,1.0,1,1,0.0,F
524,1,1,1.0,44.0,0,1,57.9792,1.0,2,0,0.0,B
525,0,3,0.0,26.0,0,0,7.2292,1.0,1,1,0.0,F
526,0,3,0.0,40.5,0,0,7.75,0.0,1,1,0.0,F
527,1,2,1.0,50.0,0,0,10.5,0.0,1,1,0.0,A
528,0,1,0.0,40.0,0,0,221.7792,0.0,1,1,0.0,C
529,0,3,0.0,39.0,0,0,7.925,0.0,1,1,0.0,F
530,0,2,0.0,23.0,2,1,11.5,0.0,4,0,0.0,A
531,1,2,1.0,2.0,1,1,26.0,0.0,3,0,0.0,F
532,0,3,0.0,26.0,0,0,7.2292,1.0,1,1,0.0,F
533,0,3,0.0,17.0,1,1,7.2292,1.0,3,0,0.0,F
534,1,3,1.0,31.0,0,2,22.3583,1.0,3,0,0.0,F
535,0,3,1.0,30.0,0,0,8.6625,0.0,1,1,0.0,F
536,1,2,1.0,7.0,0,2,26.25,0.0,3,0,0.0,F
537,0,1,0.0,45.0,0,0,26.55,0.0,1,1,0.0,B
538,1,1,1.0,30.0,0,0,106.425,1.0,1,1,0.0,A
539,0,3,0.0,26.0,0,0,14.5,0.0,1,1,0.0,F
540,1,1,1.0,22.0,0,2,49.5,1.0,3,0,0.0,B
541,1,1,1.0,36.0,0,2,71.0,0.0,3,0,0.0,B
542,0,3,1.0,9.0,4,2,31.275,0.0,7,0,0.0,F
543,0,3,1.0,11.0,4,2,31.275,0.0,7,0,0.0,F
544,1,2,0.0,32.0,1,0,26.0,0.0,2,0,0.0,F
545,0,1,0.0,50.0,1,0,106.425,1.0,2,0,0.0,C
546,0,1,0.0,64.0,0,0,26.0,0.0,1,1,0.0,E
547,1,2,1.0,19.0,1,0,26.0,0.0,2,0,0.0,A
548,1,2,0.0,31.0,0,0,13.8625,1.0,1,1,0.0,E
549,0,3,0.0,33.0,1,1,20.525,0.0,3,0,0.0,F
550,1,2,0.0,8.0,1,1,36.75,0.0,3,0,1.0,F
551,1,1,0.0,17.0,0,2,110.8833,1.0,3,0,0.0,C
552,0,2,0.0,27.0,0,0,26.0,0.0,1,1,0.0,A
553,0,3,0.0,26.0,0,0,7.8292,0.0,1,1,0.0,F
554,1,3,0.0,22.0,0,0,7.225,1.0,1,1,0.0,F
555,1,3,1.0,22.0,0,0,7.775,0.0,1,1,0.0,F
556,0,1,0.0,62.0,0,0,26.55,0.0,1,1,0.0,E
557,1,1,1.0,48.0,1,0,39.6,1.0,2,0,0.0,A
558,0,1,0.0,40.0,0,0,227.525,1.0,1,1,0.0,C
559,1,1,1.0,39.0,1,1,79.65,0.0,3,0,0.0,E
560,1,3,1.0,36.0,1,0,17.4,0.0,2,0,0.0,A
561,0,3,0.0,26.0,0,0,7.75,0.0,1,1,0.0,F
562,0,3,0.0,40.0,0,0,7.8958,0.0,1,1,0.0,F
563,0,2,0.0,28.0,0,0,13.5,0.0,1,1,0.0,E
564,0,3,0.0,26.0,0,0,8.05,0.0,1,1,0.0,F
565,0,3,1.0,18.0,0,0,8.05,0.0,1,1,0.0,A
566,0,3,0.0,24.0,2,0,24.15,0.0,3,0,0.0,F
567,0,3,0.0,19.0,0,0,7.8958,0.0,1,1,0.0,F
568,0,3,1.0,29.0,0,4,21.075,0.0,5,0,0.0,F
569,0,3,0.0,26.0,0,0,7.2292,1.0,1,1,0.0,F
570,1,3,0.0,32.0,0,0,7.8542,0.0,1,1,0.0,F
571,1,2,0.0,62.0,0,0,10.5,0.0,1,1,0.0,E
572,1,1,1.0,53.0,2,0,51.4792,0.0,3,0,0.0,C
573,1,1,0.0,36.0,0,0,26.3875,0.0,1,1,0.0,E
574,1,3,1.0,18.0,0,0,7.75,0.0,1,1,0.0,F
575,0,3,0.0,16.0,0,0,8.05,0.0,1,1,0.0,F
576,0,3,0.0,19.0,0,0,14.5,0.0,1,1,0.0,A
577,1,2,1.0,34.0,0,0,13.0,0.0,1,1,0.0,A
578,1,1,1.0,39.0,1,0,55.9,0.0,2,0,0.0,E
579,0,3,1.0,31.0,1,0,14.4583,1.0,2,0,0.0,A
580,1,3,0.0,32.0,0,0,7.925,0.0,1,1,0.0,A
581,1,2,1.0,25.0,1,1,30.0,0.0,3,0,0.0,A
582,1,1,1.0,39.0,1,1,110.8833,1.0,3,0,0.0,C
583,0,2,0.0,54.0,0,0,26.0,0.0,1,1,0.0,A
584,0,1,0.0,36.0,0,0,40.125,1.0,1,1,0.0,A
585,0,3,0.0,26.0,0,0,8.7125,1.0,1,1,0.0,F
586,1,1,1.0,18.0,0,2,79.65,0.0,3,0,0.0,E
587,0,2,0.0,47.0,0,0,15.0,0.0,1,1,0.0,A
588,1,1,0.0,60.0,1,1,79.2,1.0,3,0,0.0,B
589,0,3,0.0,22.0,0,0,8.05,0.0,1,1,0.0,F
590,0,3,0.0,26.0,0,0,8.05,0.0,1,1,0.0,F
591,0,3,0.0,35.0,0,0,7.125,0.0,1,1,0.0,F
592,1,1,1.0,52.0,1,0,78.2667,1.0,2,0,0.0,D
593,0,3,0.0,47.0,0,0,7.25,0.0,1,1,0.0,F
594,0,3,1.0,18.0,0,2,7.75,0.0,3,0,0.0,F
595,0,2,0.0,37.0,1,0,26.0,0.0,2,0,0.0,A
596,0,3,0.0,36.0,1,1,24.15,0.0,3,0,0.0,F
597,1,2,1.0,24.0,0,0,33.0,0.0,1,1,0.0,A
598,0,3,0.0,49.0,0,0,7.8958,0.0,1,1,0.0,F
599,0,3,0.0,26.0,0,0,7.225,1.0,1,1,0.0,F
600,1,1,0.0,49.0,1,0,56.9292,1.0,2,0,0.0,A
601,1,2,1.0,24.0,2,1,27.0,0.0,4,0,0.0,A
602,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
603,0,1,0.0,40.0,0,0,42.4,0.0,1,1,0.0,A
604,0,3,0.0,44.0,0,0,8.05,0.0,1,1,0.0,F
605,1,1,0.0,35.0,0,0,26.55,1.0,1,1,0.0,A
606,0,3,0.0,36.0,1,0,15.55,0.0,2,0,0.0,A
607,0,3,0.0,30.0,0,0,7.8958,0.0,1,1,0.0,F
608,1,1,0.0,27.0,0,0,30.5,0.0,1,1,0.0,A
609,1,2,1.0,22.0,1,2,41.5792,1.0,4,0,0.0,A
610,1,1,1.0,40.0,0,0,153.4625,0.0,1,1,0.0,C
611,0,3,1.0,39.0,1,5,31.275,0.0,7,0,0.0,A
612,0,3,0.0,26.0,0,0,7.05,0.0,1,1,0.0,F
613,1,3,1.0,18.0,1,0,15.5,0.0,2,0,0.0,A
614,0,3,0.0,26.0,0,0,7.75,0.0,1,1,0.0,F
615,0,3,0.0,35.0,0,0,8.05,0.0,1,1,0.0,F
616,1,2,1.0,24.0,1,2,65.0,0.0,4,0,0.0,A
617,0,3,0.0,34.0,1,1,14.4,0.0,3,0,0.0,A
618,0,3,1.0,26.0,1,0,16.1,0.0,2,0,0.0,A
619,1,2,1.0,4.0,2,1,39.0,0.0,4,0,0.0,F
620,0,2,0.0,26.0,0,0,10.5,0.0,1,1,0.0,A
621,0,3,0.0,27.0,1,0,14.4542,1.0,2,0,0.0,A
622,1,1,0.0,42.0,1,0,52.5542,0.0,2,0,0.0,D
623,1,3,0.0,20.0,1,1,15.7417,1.0,3,0,0.0,A
624,0,3,0.0,21.0,0,0,7.8542,0.0,1,1,0.0,F
625,0,3,0.0,21.0,0,0,16.1,0.0,1,1,0.0,A
626,0,1,0.0,61.0,0,0,32.3208,0.0,1,1,0.0,D
627,0,2,0.0,57.0,0,0,12.35,0.0,1,1,0.0,E
628,1,1,1.0,21.0,0,0,77.9583,0.0,1,1,0.0,D
629,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
630,0,3,0.0,26.0,0,0,7.7333,0.0,1,1,0.0,F
631,1,1,0.0,80.0,0,0,30.0,0.0,1,1,0.0,A
632,0,3,0.0,51.0,0,0,7.0542,0.0,1,1,0.0,F
633,1,1,0.0,32.0,0,0,30.5,1.0,1,1,0.0,B
634,0,1,0.0,40.0,0,0,49.5042,0.0,1,1,0.0,A
635,0,3,1.0,9.0,3,2,27.9,0.0,6,0,0.0,F
636,1,2,1.0,28.0,0,0,13.0,0.0,1,1,0.0,E
637,0,3,0.0,32.0,0,0,7.925,0.0,1,1,0.0,F
638,0,2,0.0,31.0,1,1,26.25,0.0,3,0,0.0,F
639,0,3,1.0,41.0,0,5,39.6875,0.0,6,0,0.0,A
640,0,3,0.0,26.0,1,0,16.1,0.0,2,0,0.0,A
641,0,3,0.0,20.0,0,0,7.8542,0.0,1,1,0.0,F
642,1,1,1.0,24.0,0,0,69.3,1.0,1,1,0.0,B
643,0,3,1.0,2.0,3,2,27.9,0.0,6,0,0.0,A
644,1,3,0.0,26.0,0,0,56.4958,0.0,1,1,0.0,A
645,1,3,1.0,0.75,2,1,19.2583,1.0,4,0,0.0,A
646,1,1,0.0,48.0,1,0,76.7292,1.0,2,0,0.0,D
647,0,3,0.0,19.0,0,0,7.8958,0.0,1,1,0.0,F
648,1,1,0.0,56.0,0,0,35.5,1.0,1,1,0.0,A
649,0,3,0.0,26.0,0,0,7.55,0.0,1,1,0.0,F
650,1,3,1.0,23.0,0,0,7.55,0.0,1,1,0.0,F
651,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
652,1,2,1.0,18.0,0,1,23.0,0.0,2,0,0.0,A
653,0,3,0.0,21.0,0,0,8.4333,0.0,1,1,0.0,F
654,1,3,1.0,18.0,0,0,7.8292,0.0,1,1,0.0,F
655,0,3,1.0,18.0,0,0,6.75,0.0,1,1,0.0,F
656,0,2,0.0,24.0,2,0,73.5,0.0,3,0,0.0,F
657,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
658,0,3,1.0,32.0,1,1,15.5,0.0,3,0,0.0,A
659,0,2,0.0,23.0,0,0,13.0,0.0,1,1,0.0,A
660,0,1,0.0,58.0,0,2,113.275,1.0,3,0,0.0,D
661,1,1,0.0,50.0,2,0,133.65,0.0,3,0,0.0,B
662,0,3,0.0,40.0,0,0,7.225,1.0,1,1,0.0,F
663,0,1,0.0,47.0,0,0,25.5875,0.0,1,1,0.0,E
664,0,3,0.0,36.0,0,0,7.4958,0.0,1,1,0.0,F
665,1,3,0.0,20.0,1,0,7.925,0.0,2,0,0.0,A
666,0,2,0.0,32.0,2,0,73.5,0.0,3,0,0.0,A
667,0,2,0.0,25.0,0,0,13.0,0.0,1,1,0.0,A
668,0,3,0.0,26.0,0,0,7.775,0.0,1,1,0.0,F
669,0,3,0.0,43.0,0,0,8.05,0.0,1,1,0.0,F
670,1,1,1.0,40.0,1,0,52.0,0.0,2,0,0.0,C
671,1,2,1.0,40.0,1,1,39.0,0.0,3,0,0.0,A
672,0,1,0.0,31.0,1,0,52.0,0.0,2,0,0.0,B
673,0,2,0.0,70.0,0,0,10.5,0.0,1,1,0.0,E
674,1,2,0.0,31.0,0,0,13.0,0.0,1,1,0.0,E
675,0,2,0.0,31.0,0,0,13.0,0.0,1,1,0.0,E
676,0,3,0.0,18.0,0,0,7.775,0.0,1,1,0.0,F
677,0,3,0.0,24.5,0,0,8.05,0.0,1,1,0.0,F
678,1,3,1.0,18.0,0,0,9.8417,0.0,1,1,0.0,E
679,0,3,1.0,43.0,1,6,46.9,0.0,8,0,0.0,A
680,1,1,0.0,36.0,0,1,512.3292,1.0,2,0,0.0,B
681,0,3,1.0,18.0,0,0,8.1375,0.0,1,1,0.0,A
682,1,1,0.0,27.0,0,0,76.7292,1.0,1,1,0.0,D
683,0,3,0.0,20.0,0,0,9.225,0.0,1,1,0.0,A
684,0,3,0.0,14.0,5,2,46.9,0.0,8,0,0.0,F
685,0,2,0.0,60.0,1,1,39.0,0.0,3,0,0.0,A
686,0,2,0.0,25.0,1,2,41.5792,1.0,4,0,0.0,A
687,0,3,0.0,14.0,4,1,39.6875,0.0,6,0,0.0,F
688,0,3,0.0,19.0,0,0,10.1708,0.0,1,1,0.0,A
689,0,3,0.0,18.0,0,0,7.7958,0.0,1,1,0.0,F
690,1,1,1.0,15.0,0,1,211.3375,0.0,2,0,0.0,B
691,1,1,0.0,31.0,1,0,57.0,0.0,2,0,0.0,B
692,1,3,1.0,4.0,0,1,13.4167,1.0,2,0,0.0,A
693,1,3,0.0,26.0,0,0,56.4958,0.0,1,1,0.0,A
694,0,3,0.0,25.0,0,0,7.225,1.0,1,1,0.0,F
695,0,1,0.0,60.0,0,0,26.55,0.0,1,1,0.0,E
696,0,2,0.0,52.0,0,0,13.5,0.0,1,1,0.0,A
697,0,3,0.0,44.0,0,0,8.05,0.0,1,1,0.0,F
698,1,3,1.0,18.0,0,0,7.7333,0.0,1,1,0.0,F
699,0,1,0.0,49.0,1,1,110.8833,1.0,3,0,0.0,C
700,0,3,0.0,42.0,0,0,7.65,0.0,1,1,0.0,F
701,1,1,1.0,18.0,1,0,227.525,1.0,2,0,0.0,C
702,1,1,0.0,35.0,0,0,26.2875,0.0,1,1,0.0,E
703,0,3,1.0,18.0,0,1,14.4542,1.0,2,0,0.0,A
704,0,3,0.0,25.0,0,0,7.7417,0.0,1,1,0.0,F
705,0,3,0.0,26.0,1,0,7.8542,0.0,2,0,0.0,F
706,0,2,0.0,39.0,0,0,26.0,0.0,1,1,0.0,A
707,1,2,1.0,45.0,0,0,13.5,0.0,1,1,0.0,A
708,1,1,0.0,42.0,0,0,26.2875,0.0,1,1,0.0,E
709,1,1,1.0,22.0,0,0,151.55,0.0,1,1,0.0,A
710,1,3,0.0,4.0,1,1,15.2458,1.0,3,0,1.0,A
711,1,1,1.0,24.0,0,0,49.5042,1.0,1,1,0.0,C
712,0,1,0.0,40.0,0,0,26.55,0.0,1,1,0.0,C
713,1,1,0.0,48.0,1,0,52.0,0.0,2,0,0.0,C
714,0,3,0.0,29.0,0,0,9.4833,0.0,1,1,0.0,E
715,0,2,0.0,52.0,0,0,13.0,0.0,1,1,0.0,A
716,0,3,0.0,19.0,0,0,7.65,0.0,1,1,0.0,F
717,1,1,1.0,38.0,0,0,227.525,1.0,1,1,0.0,C
718,1,2,1.0,27.0,0,0,10.5,0.0,1,1,0.0,E
719,0,3,0.0,26.0,0,0,15.5,0.0,1,1,0.0,A
720,0,3,0.0,33.0,0,0,7.775,0.0,1,1,0.0,F
721,1,2,1.0,6.0,0,1,33.0,0.0,2,0,0.0,F
722,0,3,0.0,17.0,1,0,7.0542,0.0,2,0,0.0,F
723,0,2,0.0,34.0,0,0,13.0,0.0,1,1,0.0,A
724,0,2,0.0,50.0,0,0,13.0,0.0,1,1,0.0,A
725,1,1,0.0,27.0,1,0,53.1,0.0,2,0,0.0,E
726,0,3,0.0,20.0,0,0,8.6625,0.0,1,1,0.0,F
727,1,2,1.0,30.0,3,0,21.0,0.0,4,0,0.0,A
728,1,3,1.0,18.0,0,0,7.7375,0.0,1,1,0.0,F
729,0,2,0.0,25.0,1,0,26.0,0.0,2,0,0.0,F
730,0,3,1.0,25.0,1,0,7.925,0.0,2,0,0.0,A
731,1,1,1.0,29.0,0,0,211.3375,0.0,1,1,0.0,B
732,0,3,0.0,11.0,0,0,18.7875,1.0,1,1,0.0,A
733,0,2,0.0,31.0,0,0,13.0,0.0,1,1,0.0,E
734,0,2,0.0,23.0,0,0,13.0,0.0,1,1,0.0,A
735,0,2,0.0,23.0,0,0,13.0,0.0,1,1,0.0,E
736,0,3,0.0,28.5,0,0,16.1,0.0,1,1,0.0,E
737,0,3,1.0,48.0,1,3,34.375,0.0,5,0,0.0,A
738,1,1,0.0,35.0,0,0,512.3292,1.0,1,1,0.0,B
739,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
740,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
741,1,1,0.0,40.0,0,0,30.0,0.0,1,1,0.0,D
742,0,1,0.0,36.0,1,0,78.85,0.0,2,0,0.0,C
743,1,1,1.0,21.0,2,2,262.375,1.0,5,0,0.0,B
744,0,3,0.0,24.0,1,0,16.1,0.0,2,0,0.0,E
745,1,3,0.0,31.0,0,0,7.925,0.0,1,1,0.0,E
746,0,1,0.0,70.0,1,1,71.0,0.0,3,0,0.0,B
747,0,3,0.0,16.0,1,1,20.25,0.0,3,0,0.0,F
748,1,2,1.0,30.0,0,0,13.0,0.0,1,1,0.0,E
749,0,1,0.0,19.0,1,0,53.1,0.0,2,0,0.0,D
750,0,3,0.0,31.0,0,0,7.75,0.0,1,1,0.0,F
751,1,2,1.0,4.0,1,1,23.0,0.0,3,0,0.0,A
752,1,3,0.0,6.0,0,1,12.475,0.0,2,0,1.0,E
753,0,3,0.0,33.0,0,0,9.5,0.0,1,1,0.0,E
754,0,3,0.0,23.0,0,0,7.8958,0.0,1,1,0.0,F
755,1,2,1.0,48.0,1,2,65.0,0.0,4,0,0.0,A
756,1,2,0.0,0.67,1,1,14.5,0.0,3,0,1.0,A
757,0,3,0.0,28.0,0,0,7.7958,0.0,1,1,0.0,F
758,0,2,0.0,18.0,0,0,11.5,0.0,1,1,0.0,E
759,0,3,0.0,34.0,0,0,8.05,0.0,1,1,0.0,F
760,1,1,1.0,33.0,0,0,86.5,0.0,1,1,0.0,B
761,0,3,0.0,26.0,0,0,14.5,0.0,1,1,0.0,E
762,0,3,0.0,41.0,0,0,7.125,0.0,1,1,0.0,F
763,1,3,0.0,20.0,0,0,7.2292,1.0,1,1,0.0,F
764,1,1,1.0,36.0,1,2,120.0,0.0,4,0,0.0,B
765,0,3,0.0,16.0,0,0,7.775,0.0,1,1,0.0,F
